discrepancyNo,classNo,discrepancyCategory,inputName,inputList,libraryName,driverName,funcName,output,absErrs,relErrs
144,064,6,all_infInput_pos0,"[0, inf]",scipy,scipy_cephes_iv_DRIVER1,iv,nan,,
144,064,6,all_infInput_pos0,"[0, inf]",gsl,gsl_sf_bessel_In_DRIVER,gsl_sf_bessel_In,EXCEPTION: overflow ,,
145,065,3,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_besseli_DRIVER0,besseli,EXCEPTION: ValueError,,
145,065,3,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_cephes_iv_DRIVER0,iv,0.0,,
145,065,3,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_bessel_Inu_DRIVER,gsl_sf_bessel_Inu,nan,,
146,065,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_besseli_DRIVER0,besseli,EXCEPTION: ValueError,,
146,065,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_cephes_iv_DRIVER0,iv,nan,,
146,065,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",gsl,gsl_sf_bessel_Inu_DRIVER,gsl_sf_bessel_Inu,EXCEPTION: error ,,
147,065,6,all_negInfInput_pos1,"[2.533265554575144, -inf]",mpmath,mpmath_besseli_DRIVER0,besseli,EXCEPTION: unsupported operand type(s) for //: 'mpf' and 'int',,
147,065,6,all_negInfInput_pos1,"[2.533265554575144, -inf]",scipy,scipy_cephes_iv_DRIVER0,iv,nan,,
147,065,6,all_negInfInput_pos1,"[2.533265554575144, -inf]",gsl,gsl_sf_bessel_Inu_DRIVER,gsl_sf_bessel_Inu,EXCEPTION: domain error ,,
148,066,6,all_infInput_pos0,[inf],mpmath,mpmath_gamma_DRIVER0,gamma,inf,,
148,066,6,all_infInput_pos0,[inf],scipy,scipy_special_gamma_DRIVER0,gamma,inf,,
148,066,6,all_infInput_pos0,[inf],gsl,gsl_sf_gamma_DRIVER,gsl_sf_gamma,EXCEPTION: overflow ,,
149,066,6,all_nanInput_pos0,[nan],mpmath,mpmath_gamma_DRIVER0,gamma,nan,,
149,066,6,all_nanInput_pos0,[nan],scipy,scipy_special_gamma_DRIVER0,gamma,nan,,
149,066,6,all_nanInput_pos0,[nan],gsl,gsl_sf_gamma_DRIVER,gsl_sf_gamma,EXCEPTION: overflow ,,
150,066,6,all_negZeroInput_pos0,[-0.0],mpmath,mpmath_gamma_DRIVER0,gamma,EXCEPTION: gamma function pole,,
150,066,6,all_negZeroInput_pos0,[-0.0],scipy,scipy_special_gamma_DRIVER0,gamma,inf,,
150,066,6,all_negZeroInput_pos0,[-0.0],gsl,gsl_sf_gamma_DRIVER,gsl_sf_gamma,EXCEPTION: domain error ,,
151,066,6,gsl_sf_gamma_DRIVER~input_num010,[-2.0],mpmath,mpmath_gamma_DRIVER0,gamma,EXCEPTION: gamma function pole,,
151,066,6,gsl_sf_gamma_DRIVER~input_num010,[-2.0],scipy,scipy_special_gamma_DRIVER0,gamma,inf,,
151,066,6,gsl_sf_gamma_DRIVER~input_num010,[-2.0],gsl,gsl_sf_gamma_DRIVER,gsl_sf_gamma,EXCEPTION: domain error ,,
152,066,6,mpmath_gamma_DRIVER0~inputs_num003,[300.0],mpmath,mpmath_gamma_DRIVER0,gamma,inf,,
152,066,6,mpmath_gamma_DRIVER0~inputs_num003,[300.0],scipy,scipy_special_gamma_DRIVER0,gamma,inf,,
152,066,6,mpmath_gamma_DRIVER0~inputs_num003,[300.0],gsl,gsl_sf_gamma_DRIVER,gsl_sf_gamma,EXCEPTION: overflow ,,
153,067,6,all_infInput_pos0,[inf],mpmath,mpmath_mpf_DRIVER0,mpf,inf,,
153,067,6,all_infInput_pos0,[inf],mpmath,mpmath_re_DRIVER0,re,inf,,
153,067,6,all_infInput_pos0,[inf],mpmath,mpmath_conj_DRIVER0,conj,inf,,
153,067,6,all_infInput_pos0,[inf],gsl,gsl_sf_legendre_P1_DRIVER,gsl_sf_legendre_P1,inf,,
153,067,6,all_infInput_pos0,[inf],gsl,gsl_sf_angle_restrict_symm_DRIVER,gsl_sf_angle_restrict_symm,EXCEPTION: error ,,
153,067,6,all_infInput_pos0,[inf],gsl,gsl_sf_angle_restrict_pos_DRIVER,gsl_sf_angle_restrict_pos,EXCEPTION: error ,,
154,067,5,gsl_sf_legendre_P1_DRIVER~input_num01,[9.187448094408962e+99],mpmath,mpmath_mpf_DRIVER0,mpf,9.187448094408962e+99,,
154,067,5,gsl_sf_legendre_P1_DRIVER~input_num01,[9.187448094408962e+99],mpmath,mpmath_re_DRIVER0,re,9.187448094408962e+99,,
154,067,5,gsl_sf_legendre_P1_DRIVER~input_num01,[9.187448094408962e+99],mpmath,mpmath_conj_DRIVER0,conj,9.187448094408962e+99,,
154,067,5,gsl_sf_legendre_P1_DRIVER~input_num01,[9.187448094408962e+99],gsl,gsl_sf_legendre_P1_DRIVER,gsl_sf_legendre_P1,9.187448094408962e+99,,
154,067,5,gsl_sf_legendre_P1_DRIVER~input_num01,[9.187448094408962e+99],gsl,gsl_sf_angle_restrict_symm_DRIVER,gsl_sf_angle_restrict_symm,EXCEPTION: error ,,
154,067,5,gsl_sf_legendre_P1_DRIVER~input_num01,[9.187448094408962e+99],gsl,gsl_sf_angle_restrict_pos_DRIVER,gsl_sf_angle_restrict_pos,EXCEPTION: error ,,
155,067,4,mpmath_mpf_DRIVER0~inputs_num008,[6.0],mpmath,mpmath_mpf_DRIVER0,mpf,6.0,"{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 6.283185307179586}","{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 2.0}"
155,067,4,mpmath_mpf_DRIVER0~inputs_num008,[6.0],mpmath,mpmath_re_DRIVER0,re,6.0,"{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 6.283185307179586}","{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 2.0}"
155,067,4,mpmath_mpf_DRIVER0~inputs_num008,[6.0],mpmath,mpmath_conj_DRIVER0,conj,6.0,"{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 6.283185307179586}","{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 2.0}"
155,067,4,mpmath_mpf_DRIVER0~inputs_num008,[6.0],gsl,gsl_sf_legendre_P1_DRIVER,gsl_sf_legendre_P1,6.0,"{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 6.283185307179586}","{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 2.0}"
155,067,4,mpmath_mpf_DRIVER0~inputs_num008,[6.0],gsl,gsl_sf_angle_restrict_symm_DRIVER,gsl_sf_angle_restrict_symm,-0.28318530717958645,"{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 6.283185307179586}","{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 2.0}"
155,067,4,mpmath_mpf_DRIVER0~inputs_num008,[6.0],gsl,gsl_sf_angle_restrict_pos_DRIVER,gsl_sf_angle_restrict_pos,6.0,"{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 6.283185307179586}","{'mpmath/mpmath': 0.0, 'mpmath/gsl': 0.0, 'gsl/gsl': 2.0}"
156,069,6,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",mpmath,mpmath_agm_DRIVER0,agm,"EXCEPTION: float() argument must be a string or a number, not 'mpc'",,
156,069,6,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",scipy,scipy_special_agm_DRIVER0,agm,nan,,
157,070,6,all_negInfInput_pos0,[-inf],scipy,scipy_cephes_k1e_DRIVER0,k1e,nan,,
157,070,6,all_negInfInput_pos0,[-inf],gsl,gsl_sf_bessel_K1_scaled_DRIVER,gsl_sf_bessel_K1_scaled,EXCEPTION: domain error ,,
158,070,6,all_negZeroInput_pos0,[-0.0],scipy,scipy_cephes_k1e_DRIVER0,k1e,inf,,
158,070,6,all_negZeroInput_pos0,[-0.0],gsl,gsl_sf_bessel_K1_scaled_DRIVER,gsl_sf_bessel_K1_scaled,EXCEPTION: domain error ,,
159,071,6,all_infInput_pos0,[inf],mpmath,mpmath_chi_DRIVER0,chi,inf,,
159,071,6,all_infInput_pos0,[inf],gsl,gsl_sf_Chi_DRIVER,gsl_sf_Chi,EXCEPTION: overflow underflow ,,
160,071,6,all_nanInput_pos0,[nan],mpmath,mpmath_chi_DRIVER0,chi,nan,,
160,071,6,all_nanInput_pos0,[nan],gsl,gsl_sf_Chi_DRIVER,gsl_sf_Chi,EXCEPTION: underflow ,,
161,071,6,all_negZeroInput_pos0,[-0.0],mpmath,mpmath_chi_DRIVER0,chi,-inf,,
161,071,6,all_negZeroInput_pos0,[-0.0],gsl,gsl_sf_Chi_DRIVER,gsl_sf_Chi,EXCEPTION: domain error ,,
162,072,6,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",scipy,scipy_cephes_kve_DRIVER0,kve,nan,,
162,072,6,all_negInfInput_pos0,"[-inf, 2.2738632088209076]",gsl,gsl_sf_bessel_Knu_scaled_DRIVER,gsl_sf_bessel_Knu_scaled,EXCEPTION: domain error ,,
163,072,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0]",scipy,scipy_cephes_kve_DRIVER0,kve,inf,,
163,072,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0]",gsl,gsl_sf_bessel_Knu_scaled_DRIVER,gsl_sf_bessel_Knu_scaled,EXCEPTION: domain error ,,
164,073,6,all_infInput_pos0,[inf],mpmath,mpmath_shi_DRIVER0,shi,inf,,
164,073,6,all_infInput_pos0,[inf],gsl,gsl_sf_Shi_DRIVER,gsl_sf_Shi,EXCEPTION: overflow underflow ,,
165,074,6,all_infInput_pos0,[inf],mpmath,mpmath_fp_fac_DRIVER0,fac,EXCEPTION: cannot convert float infinity to integer,,
165,074,6,all_infInput_pos0,[inf],mpmath,mpmath_factorial_DRIVER0,factorial,inf,,
165,074,6,all_infInput_pos0,[inf],scipy,scipy_special_factorial_DRIVER0,factorial,inf,,
166,074,2,all_nanInput_pos0,[nan],mpmath,mpmath_fp_fac_DRIVER0,fac,EXCEPTION: cannot convert float NaN to integer,,
166,074,2,all_nanInput_pos0,[nan],mpmath,mpmath_factorial_DRIVER0,factorial,nan,,
166,074,2,all_nanInput_pos0,[nan],scipy,scipy_special_factorial_DRIVER0,factorial,0.0,,
167,074,3,all_negInfInput_pos0,[-inf],mpmath,mpmath_fp_fac_DRIVER0,fac,EXCEPTION: cannot convert float infinity to integer,,
167,074,3,all_negInfInput_pos0,[-inf],mpmath,mpmath_factorial_DRIVER0,factorial,nan,,
167,074,3,all_negInfInput_pos0,[-inf],scipy,scipy_special_factorial_DRIVER0,factorial,0.0,,
168,075,6,all_infInput_pos0,[inf],scipy,scipy_cephes_i0_DRIVER0,i0,nan,,
168,075,6,all_infInput_pos0,[inf],gsl,gsl_sf_bessel_I0_DRIVER,gsl_sf_bessel_I0,EXCEPTION: overflow ,,
169,075,6,all_nanInput_pos0,[nan],scipy,scipy_cephes_i0_DRIVER0,i0,nan,,
169,075,6,all_nanInput_pos0,[nan],gsl,gsl_sf_bessel_I0_DRIVER,gsl_sf_bessel_I0,EXCEPTION: overflow ,,
170,076,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_hyperu_DRIVER0,hyperu,EXCEPTION: ValueError,,
170,076,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",scipy,scipy_special_hyperu_DRIVER0,hyperu,nan,,
170,076,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_hyperg_U_DRIVER,gsl_sf_hyperg_U,EXCEPTION: error ,,
171,076,3,all_infInput_pos2,"[2.533265554575144, 2.2738632088209076, inf]",mpmath,mpmath_hyperu_DRIVER0,hyperu,0.0,,
171,076,3,all_infInput_pos2,"[2.533265554575144, 2.2738632088209076, inf]",scipy,scipy_special_hyperu_DRIVER0,hyperu,nan,,
171,076,3,all_infInput_pos2,"[2.533265554575144, 2.2738632088209076, inf]",gsl,gsl_sf_hyperg_U_DRIVER,gsl_sf_hyperg_U,EXCEPTION: error ,,
172,076,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_hyperu_DRIVER0,hyperu,EXCEPTION: ValueError,,
172,076,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",scipy,scipy_special_hyperu_DRIVER0,hyperu,nan,,
172,076,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_hyperg_U_DRIVER,gsl_sf_hyperg_U,EXCEPTION: error ,,
173,076,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0]",mpmath,mpmath_hyperu_DRIVER0,hyperu,inf,,
173,076,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0]",scipy,scipy_special_hyperu_DRIVER0,hyperu,nan,,
173,076,6,all_negZeroInput_pos2,"[2.533265554575144, 2.2738632088209076, -0.0]",gsl,gsl_sf_hyperg_U_DRIVER,gsl_sf_hyperg_U,EXCEPTION: domain error ,,
174,076,5,mpmath_hyperu_DRIVER0~inputs_num000,"[2.0, 0.0, 0.0]",mpmath,mpmath_hyperu_DRIVER0,hyperu,0.5,,
174,076,5,mpmath_hyperu_DRIVER0~inputs_num000,"[2.0, 0.0, 0.0]",scipy,scipy_special_hyperu_DRIVER0,hyperu,nan,,
174,076,5,mpmath_hyperu_DRIVER0~inputs_num000,"[2.0, 0.0, 0.0]",gsl,gsl_sf_hyperg_U_DRIVER,gsl_sf_hyperg_U,nan,,
175,077,6,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_hypot_DRIVER0,hypot,inf,,
175,077,6,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_hypot_DRIVER,gsl_sf_hypot,EXCEPTION: overflow ,,
176,077,2,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_hypot_DRIVER0,hypot,nan,,
176,077,2,all_nanInput_pos0,"[nan, 2.2738632088209076]",gsl,gsl_sf_hypot_DRIVER,gsl_sf_hypot,3.2157281888957328,,
177,077,6,all_nanInput_pos1,"[2.533265554575144, nan]",mpmath,mpmath_hypot_DRIVER0,hypot,nan,,
177,077,6,all_nanInput_pos1,"[2.533265554575144, nan]",gsl,gsl_sf_hypot_DRIVER,gsl_sf_hypot,EXCEPTION: overflow ,,
178,078,3,all_infInput_pos0,"[0, inf]",scipy,scipy_cephes_kve_DRIVER1,kve,nan,,
178,078,3,all_infInput_pos0,"[0, inf]",gsl,gsl_sf_bessel_Kn_scaled_DRIVER,gsl_sf_bessel_Kn_scaled,0.0,,
179,078,6,all_negInfInput_pos0,"[0, -inf]",scipy,scipy_cephes_kve_DRIVER1,kve,nan,,
179,078,6,all_negInfInput_pos0,"[0, -inf]",gsl,gsl_sf_bessel_Kn_scaled_DRIVER,gsl_sf_bessel_Kn_scaled,EXCEPTION: domain error ,,
180,078,6,all_negZeroInput_pos0,"[0, -0.0]",scipy,scipy_cephes_kve_DRIVER1,kve,inf,,
180,078,6,all_negZeroInput_pos0,"[0, -0.0]",gsl,gsl_sf_bessel_Kn_scaled_DRIVER,gsl_sf_bessel_Kn_scaled,EXCEPTION: domain error ,,
181,079,5,all_infInput_pos4,"[1, 0.40309273233720366]",mpmath,mpmath_besseljzero_DRIVER1,besseljzero,EXCEPTION: m cannot be less than 1,,
181,079,5,all_infInput_pos4,"[1, 0.40309273233720366]",gsl,gsl_sf_bessel_zero_Jnu_DRIVER,gsl_sf_bessel_zero_Jnu,0.0,,
182,080,6,all_infInput_pos0,[inf],mpmath,mpmath_airybi_DRIVER0,airybi,inf,,
182,080,6,all_infInput_pos0,[inf],gsl,gsl_sf_airy_Bi_DRIVER,gsl_sf_airy_Bi,EXCEPTION: overflow ,,
183,080,6,all_nanInput_pos0,[nan],mpmath,mpmath_airybi_DRIVER0,airybi,EXCEPTION: essential singularity of Bi(z),,
183,080,6,all_nanInput_pos0,[nan],gsl,gsl_sf_airy_Bi_DRIVER,gsl_sf_airy_Bi,nan,,
184,080,3,all_negInfInput_pos0,[-inf],mpmath,mpmath_airybi_DRIVER0,airybi,0.0,,
184,080,3,all_negInfInput_pos0,[-inf],gsl,gsl_sf_airy_Bi_DRIVER,gsl_sf_airy_Bi,nan,,
185,080,6,mpmath_airybi_DRIVER0~inputs_num001,[1000.0],mpmath,mpmath_airybi_DRIVER0,airybi,inf,,
185,080,6,mpmath_airybi_DRIVER0~inputs_num001,[1000.0],gsl,gsl_sf_airy_Bi_DRIVER,gsl_sf_airy_Bi,EXCEPTION: overflow ,,
186,081,6,all_infInput_pos0,[inf],mpmath,mpmath_ei_DRIVER0,ei,inf,,
186,081,6,all_infInput_pos0,[inf],scipy,scipy_cephes_expi_DRIVER0,expi,nan,,
186,081,6,all_infInput_pos0,[inf],gsl,gsl_sf_expint_Ei_DRIVER,gsl_sf_expint_Ei,EXCEPTION: overflow ,,
187,081,6,all_nanInput_pos0,[nan],mpmath,mpmath_ei_DRIVER0,ei,nan,,
187,081,6,all_nanInput_pos0,[nan],scipy,scipy_cephes_expi_DRIVER0,expi,nan,,
187,081,6,all_nanInput_pos0,[nan],gsl,gsl_sf_expint_Ei_DRIVER,gsl_sf_expint_Ei,EXCEPTION: underflow ,,
188,081,3,all_negInfInput_pos0,[-inf],mpmath,mpmath_ei_DRIVER0,ei,0.0,,
188,081,3,all_negInfInput_pos0,[-inf],scipy,scipy_cephes_expi_DRIVER0,expi,-0.0,,
188,081,3,all_negInfInput_pos0,[-inf],gsl,gsl_sf_expint_Ei_DRIVER,gsl_sf_expint_Ei,EXCEPTION: underflow ,,
189,081,6,all_negZeroInput_pos0,[-0.0],mpmath,mpmath_ei_DRIVER0,ei,-inf,,
189,081,6,all_negZeroInput_pos0,[-0.0],scipy,scipy_cephes_expi_DRIVER0,expi,-inf,,
189,081,6,all_negZeroInput_pos0,[-0.0],gsl,gsl_sf_expint_Ei_DRIVER,gsl_sf_expint_Ei,EXCEPTION: domain error ,,
190,081,6,mpmath_ei_DRIVER0~inputs_num000,[20000.0],mpmath,mpmath_ei_DRIVER0,ei,inf,,
190,081,6,mpmath_ei_DRIVER0~inputs_num000,[20000.0],scipy,scipy_cephes_expi_DRIVER0,expi,inf,,
190,081,6,mpmath_ei_DRIVER0~inputs_num000,[20000.0],gsl,gsl_sf_expint_Ei_DRIVER,gsl_sf_expint_Ei,EXCEPTION: overflow ,,
191,082,3,all_infInput_pos0,"[0, inf]",mpmath,mpmath_hermite_DRIVER1,hermite,nan,,
191,082,3,all_infInput_pos0,"[0, inf]",scipy,scipy_orth_eval_hermite_DRIVER1,eval_hermite,1.0,,
192,082,2,all_nanInput_pos0,"[0, nan]",mpmath,mpmath_hermite_DRIVER1,hermite,nan,,
192,082,2,all_nanInput_pos0,"[0, nan]",scipy,scipy_orth_eval_hermite_DRIVER1,eval_hermite,1.0,,
193,083,3,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_hyp0f1_DRIVER0,hyp0f1,EXCEPTION: ValueError,,
193,083,3,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_special_hyp0f1_DRIVER0,hyp0f1,1.0,,
193,083,3,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_hyperg_0F1_DRIVER,gsl_sf_hyperg_0F1,nan,,
194,083,6,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_hyp0f1_DRIVER0,hyp0f1,EXCEPTION: unsupported operand type(s) for //: 'mpf' and 'int',,
194,083,6,all_infInput_pos1,"[2.533265554575144, inf]",scipy,scipy_special_hyp0f1_DRIVER0,hyp0f1,nan,,
194,083,6,all_infInput_pos1,"[2.533265554575144, inf]",gsl,gsl_sf_hyperg_0F1_DRIVER,gsl_sf_hyperg_0F1,EXCEPTION: overflow ,,
195,083,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_hyp0f1_DRIVER0,hyp0f1,EXCEPTION: ValueError,,
195,083,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_special_hyp0f1_DRIVER0,hyp0f1,nan,,
195,083,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",gsl,gsl_sf_hyperg_0F1_DRIVER,gsl_sf_hyperg_0F1,EXCEPTION: x too large to extract fraction part error ,,
196,083,2,all_nanInput_pos1,"[2.533265554575144, nan]",mpmath,mpmath_hyp0f1_DRIVER0,hyp0f1,1.0,,
196,083,2,all_nanInput_pos1,"[2.533265554575144, nan]",scipy,scipy_special_hyp0f1_DRIVER0,hyp0f1,nan,,
196,083,2,all_nanInput_pos1,"[2.533265554575144, nan]",gsl,gsl_sf_hyperg_0F1_DRIVER,gsl_sf_hyperg_0F1,EXCEPTION: error ,,
197,083,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",mpmath,mpmath_hyp0f1_DRIVER0,hyp0f1,EXCEPTION: pole in hypergeometric series,,
197,083,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",scipy,scipy_special_hyp0f1_DRIVER0,hyp0f1,nan,,
197,083,6,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",gsl,gsl_sf_hyperg_0F1_DRIVER,gsl_sf_hyperg_0F1,EXCEPTION: domain error ,,
198,083,6,mpmath_hyp0f1_DRIVER0~inputs_num001,"[3.0, 1000000000.0]",mpmath,mpmath_hyp0f1_DRIVER0,hyp0f1,inf,,
198,083,6,mpmath_hyp0f1_DRIVER0~inputs_num001,"[3.0, 1000000000.0]",scipy,scipy_special_hyp0f1_DRIVER0,hyp0f1,inf,,
198,083,6,mpmath_hyp0f1_DRIVER0~inputs_num001,"[3.0, 1000000000.0]",gsl,gsl_sf_hyperg_0F1_DRIVER,gsl_sf_hyperg_0F1,EXCEPTION: overflow ,,
199,084,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,EXCEPTION: ValueError,,
199,084,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,inf,,
199,084,6,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,nan,,
200,084,3,all_infInput_pos1,"[2.533265554575144, inf, 1.261714742492535]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,EXCEPTION: ValueError,,
200,084,3,all_infInput_pos1,"[2.533265554575144, inf, 1.261714742492535]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,nan,,
200,084,3,all_infInput_pos1,"[2.533265554575144, inf, 1.261714742492535]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,1.0,,
201,084,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,EXCEPTION: ValueError,,
201,084,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,nan,,
201,084,6,all_nanInput_pos0,"[nan, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,nan,,
202,084,2,all_nanInput_pos2,"[2.533265554575144, 2.2738632088209076, nan]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,1.0,,
202,084,2,all_nanInput_pos2,"[2.533265554575144, 2.2738632088209076, nan]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,nan,,
202,084,2,all_nanInput_pos2,"[2.533265554575144, 2.2738632088209076, nan]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,nan,,
203,084,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0, 1.261714742492535]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,EXCEPTION: pole in hypergeometric series,,
203,084,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0, 1.261714742492535]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,inf,,
203,084,6,all_negZeroInput_pos1,"[2.533265554575144, -0.0, 1.261714742492535]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,EXCEPTION: domain error ,,
204,084,6,mpmath_hyp1f1_DRIVER0~inputs_num002,"[2.0, 3.0, 10000000000.0]",mpmath,mpmath_hyp1f1_DRIVER0,hyp1f1,inf,,
204,084,6,mpmath_hyp1f1_DRIVER0~inputs_num002,"[2.0, 3.0, 10000000000.0]",scipy,scipy_cephes_hyp1f1_DRIVER0,hyp1f1,inf,,
204,084,6,mpmath_hyp1f1_DRIVER0~inputs_num002,"[2.0, 3.0, 10000000000.0]",gsl,gsl_sf_hyperg_1F1_DRIVER,gsl_sf_hyperg_1F1,EXCEPTION: overflow ,,
205,085,6,all_infInput_pos0,[inf],mpmath,mpmath_expm1_DRIVER0,expm1,inf,,
205,085,6,all_infInput_pos0,[inf],scipy,scipy_cephes_expm1_DRIVER0,expm1,inf,,
205,085,6,all_infInput_pos0,[inf],gsl,gsl_sf_expm1_DRIVER,gsl_sf_expm1,EXCEPTION: overflow ,,
206,085,6,all_nanInput_pos0,[nan],mpmath,mpmath_expm1_DRIVER0,expm1,nan,,
206,085,6,all_nanInput_pos0,[nan],scipy,scipy_cephes_expm1_DRIVER0,expm1,nan,,
206,085,6,all_nanInput_pos0,[nan],gsl,gsl_sf_expm1_DRIVER,gsl_sf_expm1,EXCEPTION: overflow ,,
207,086,6,all_infInput_pos0,[inf],mpmath,mpmath_exp_DRIVER0,exp,inf,,
207,086,6,all_infInput_pos0,[inf],gsl,gsl_sf_exp_DRIVER,gsl_sf_exp,EXCEPTION: overflow ,,
208,086,3,all_negInfInput_pos0,[-inf],mpmath,mpmath_exp_DRIVER0,exp,0.0,,
208,086,3,all_negInfInput_pos0,[-inf],gsl,gsl_sf_exp_DRIVER,gsl_sf_exp,EXCEPTION: underflow ,,
209,086,6,mpmath_exp_DRIVER0~inputs_num006,[10000.0],mpmath,mpmath_exp_DRIVER0,exp,inf,,
209,086,6,mpmath_exp_DRIVER0~inputs_num006,[10000.0],gsl,gsl_sf_exp_DRIVER,gsl_sf_exp,EXCEPTION: overflow ,,
210,087,6,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_legendre_DRIVER0,legendre,EXCEPTION: ValueError,,
210,087,6,all_infInput_pos0,"[inf, 2.2738632088209076]",scipy,scipy_orth_eval_legendre_DRIVER0,eval_legendre,nan,,
211,087,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_legendre_DRIVER0,legendre,EXCEPTION: ValueError,,
211,087,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_orth_eval_legendre_DRIVER0,eval_legendre,nan,,
212,087,1,all_nanInput_pos1,"[2.533265554575144, nan]",mpmath,mpmath_legendre_DRIVER0,legendre,EXCEPTION: TIMEOUT,,
212,087,1,all_nanInput_pos1,"[2.533265554575144, nan]",scipy,scipy_orth_eval_legendre_DRIVER0,eval_legendre,nan,,
213,088,6,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_rf_DRIVER0,rf,inf,,
